"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"exp_progress";"quest_progress"
"1461458403.01478";"около 8 тысяч";"61";"добродушный";"730";"31";"54";"32"
"1461459602.19688";"около 8 тысяч";"61";"добродушный";"730";"34";"55";"35"
"1461460802.29098";"около 8 тысяч";"61";"добродушный";"730";"25";"55";"40"
"1461462002.5617";"около 8 тысяч";"61";"добродушный";"730";"98";"55";"43"
"1461463202.50515";"около 9 тысяч";"61";"добродушный";"730";"46";"55";"46"
"1461464402.83597";"около 9 тысяч";"61";"добродушный";"730";"16";"55";"49"
"1461465602.76027";"около 9 тысяч";"61";"добродушный";"730";"316";"55";"49"
"1461466802.59476";"около 11 тысяч";"61";"добродушный";"730";"340";"55";"49"
"1461468002.84182";"около 5 тысяч";"61";"добродушный";"730";"308";"55";"50"
"1461469202.88727";"около 6 тысяч";"61";"добродушный";"730";"77";"55";"51"
"1461470402.80287";"около 6 тысяч";"61";"добродушный";"730";"70";"55";"51"
"1461471602.78913";"около 6 тысяч";"61";"добродушный";"730";"34";"55";"53"
"1461472802.80533";"около 6 тысяч";"61";"добродушный";"730";"22";"55";"57"
"1461474002.65041";"около 5 тысяч";"61";"добродушный";"730";"40";"55";"64"
"1461475202.77642";"около 5 тысяч";"61";"добродушный";"730";"46";"55";"67"
"1461476402.80093";"около 5 тысяч";"61";"добродушный";"730";"31";"55";"70"
"1461477602.78899";"около 5 тысяч";"61";"добродушный";"730";"18";"55";"74"
"1461478802.8541";"около 5 тысяч";"61";"добродушный";"730";"18";"55";"74"
"1461480002.08596";"около 8 тысяч";"61";"добродушный";"730";"253";"55";"74"
"1461481202.10028";"около 8 тысяч";"61";"добродушный";"730";"317";"55";"74"
"1461482402.14102";"около 18 тысяч";"61";"добродушный";"731";"317";"55";"74"
"1461483602.22365";"около 18 тысяч";"61";"добродушный";"731";"236";"55";"79"
"1461484802.43041";"около 18 тысяч";"61";"добродушный";"731";"117";"55";"81"
"1461486002.47803";"около 18 тысяч";"61";"добродушный";"731";"66";"55";"84"
"1461487202.57563";"около 18 тысяч";"61";"добродушный";"731";"26";"55";"86"
"1461488402.74699";"около 18 тысяч";"61";"добродушный";"731";"14";"55";"90"
"1461489602.00343";"около 8 тысяч";"61";"добродушный";"731";"135";"57";"90"
"1461490802.40557";"около 9 тысяч";"61";"добродушный";"731";"340";"57";"90"
"1461492002.59978";"около 7 тысяч";"61";"добродушный";"731";"340";"57";"90"
"1461493202.70572";"около 5 тысяч";"61";"добродушный";"731";"340";"57";"90"
"1461494402.3749";"около 5 тысяч";"61";"добродушный";"731";"164";"57";"91"
"1461495602.85088";"около 5 тысяч";"61";"добродушный";"731";"67";"57";"95"
"1461496802.07871";"около 5 тысяч";"61";"добродушный";"731";"100";"57";"97"
"1461498002.30514";"около 5 тысяч";"61";"добродушный";"731";"116";"58";"100"
"1461499202.45498";"около 5 тысяч";"61";"добродушный";"732";"135";"58";"100"
"1461500402.50535";"около 4 тысяч";"61";"добродушный";"732";"135";"58";"100"
"1461501602.47601";"около 6 тысяч";"61";"добродушный";"732";"56";"58";"0"
"1461502802.53587";"около 6 тысяч";"61";"добродушный";"732";"49";"58";"1"
"1461504002.70253";"около 6 тысяч";"61";"добродушный";"732";"214";"58";"1"
"1461505202.73803";"около 6 тысяч";"61";"добродушный";"732";"284";"58";"2"
"1461506402.83089";"около 6 тысяч";"61";"добродушный";"732";"166";"58";"2"
"1461507602.9447";"около 7 тысяч";"61";"добродушный";"732";"31";"58";"3"
"1461508802.04903";"около 6 тысяч";"61";"добродушный";"732";"189";"58";"3"
"1461510002.12015";"около 6 тысяч";"61";"добродушный";"732";"325";"58";"4"
"1461511202.43951";"около 7 тысяч";"61";"добродушный";"732";"320";"58";"4"
"1461512402.5995";"около 9 тысяч";"61";"добродушный";"732";"241";"58";"4"
"1461513602.88444";"около 9 тысяч";"61";"миролюбивый";"732";"220";"58";"4"
"1461514802.03491";"около 31 тысяч";"61";"добродушный";"732";"36";"59";"5"
"1461516002.01426";"около 31 тысяч";"61";"добродушный";"732";"41";"59";"6"
"1461517202.0559";"около 31 тысяч";"61";"добродушный";"732";"151";"59";"6"
"1461518402.19507";"около 32 тысяч";"61";"добродушный";"732";"73";"59";"7"
"1461519602.34151";"около 32 тысяч";"61";"добродушный";"732";"31";"59";"8"
"1461520802.57147";"около 32 тысяч";"61";"добродушный";"732";"30";"59";"9"
"1461522002.8347";"около 32 тысяч";"61";"добродушный";"732";"179";"59";"9"
"1461523201.99951";"около 33 тысяч";"61";"добродушный";"732";"340";"59";"9"
"1461524402.31831";"около 36 тысяч";"61";"добродушный";"732";"340";"59";"9"
"1461525602.69088";"около 25 тысяч";"61";"добродушный";"732";"259";"59";"9"
"1461526802.88948";"около 25 тысяч";"61";"добродушный";"732";"161";"59";"10"
"1461528002.07842";"около 25 тысяч";"61";"добродушный";"732";"72";"59";"10"
"1461529202.38514";"около 25 тысяч";"61";"добродушный";"732";"37";"59";"11"
"1461530402.64802";"около 25 тысяч";"61";"добродушный";"732";"32";"59";"12"
"1461531602.55961";"около 25 тысяч";"61";"добродушный";"732";"166";"59";"13"
"1461532802.69195";"около 25 тысяч";"61";"добродушный";"732";"283";"59";"13"
"1461534002.92768";"около 45 тысяч";"61";"миролюбивый";"733";"307";"59";"13"
"1461535202.21717";"около 45 тысяч";"61";"миролюбивый";"733";"289";"59";"13"
"1461536402.3625";"около 48 тысяч";"61";"миролюбивый";"733";"232";"60";"13"
"1461537602.36386";"около 49 тысяч";"61";"миролюбивый";"733";"114";"60";"14"
"1461538802.42463";"около 49 тысяч";"61";"миролюбивый";"733";"20";"60";"14"
"1461540002.55338";"около 49 тысяч";"61";"миролюбивый";"733";"27";"60";"15"
"1461541202.61341";"около 49 тысяч";"61";"миролюбивый";"733";"43";"60";"16"
"1461542402.72136";"около 49 тысяч";"61";"миролюбивый";"733";"28";"60";"17"
"1461543602.02279";"около 49 тысяч";"61";"миролюбивый";"733";"25";"60";"18"
"1461544802.22892";"около 49 тысяч";"61";"миролюбивый";"733";"55";"60";"18"
"1461546002.45539";"около 49 тысяч";"61";"миролюбивый";"733";"335";"60";"18"
"1461547202.69866";"около 49 тысяч";"61";"миролюбивый";"733";"321";"60";"18"
"1461548402.80984";"около 49 тысяч";"61";"миролюбивый";"733";"96";"60";"19"
"1461549602.90547";"около 48 тысяч";"61";"миролюбивый";"733";"22";"60";"19"
"1461550802.11997";"около 48 тысяч";"61";"миролюбивый";"733";"37";"60";"21"
"1461552002.26108";"около 48 тысяч";"61";"миролюбивый";"733";"26";"60";"22"
"1461553202.39627";"около 48 тысяч";"61";"миролюбивый";"733";"8";"60";"23"
"1461554402.3738";"около 48 тысяч";"61";"добродушный";"733";"50";"60";"23"
"1461555602.51292";"около 48 тысяч";"61";"добродушный";"733";"189";"60";"23"
"1461556802.48556";"около 48 тысяч";"61";"добродушный";"733";"329";"60";"23"
"1461558002.56679";"около 33 тысяч";"61";"добродушный";"733";"340";"60";"23"
"1461559202.57562";"около 16 тысяч";"61";"добродушный";"733";"340";"60";"23"
"1461560402.57333";"около 18 тысяч";"61";"добродушный";"733";"281";"60";"23"
"1461561602.6854";"около 10 тысяч";"61";"миролюбивый";"733";"22";"60";"23"
"1461562802.81507";"около 10 тысяч";"61";"миролюбивый";"733";"34";"60";"24"
"1461564002.82188";"около 10 тысяч";"61";"миролюбивый";"733";"23";"60";"24"
"1461565202.03781";"около 10 тысяч";"61";"миролюбивый";"733";"24";"60";"25"
"1461566402.19103";"около 10 тысяч";"61";"миролюбивый";"733";"43";"60";"26"
"1461567602.266";"около 10 тысяч";"61";"миролюбивый";"733";"40";"60";"27"
"1461568802.58507";"около 10 тысяч";"61";"миролюбивый";"733";"33";"60";"28"
"1461570002.62202";"около 10 тысяч";"61";"миролюбивый";"733";"13";"61";"28"
"1461571202.70705";"около 10 тысяч";"61";"миролюбивый";"733";"53";"61";"28"
"1461572402.07576";"около сотни";"61";"миролюбивый";"733";"328";"63";"28"
"1461573602.25682";"около сотни";"61";"миролюбивый";"733";"340";"63";"28"
"1461574802.39955";"около 2 сотен";"61";"миролюбивый";"733";"178";"63";"29"
"1461576002.43503";"около 2 сотен";"61";"миролюбивый";"733";"21";"63";"29"
"1461577202.58882";"около 3 сотен";"61";"миролюбивый";"733";"27";"63";"30"
"1461578402.61477";"около 3 сотен";"61";"миролюбивый";"733";"279";"63";"30"
"1461579602.72026";"около 2 тысяч";"61";"миролюбивый";"733";"340";"63";"30"
"1461580802.1084";"около 2 тысяч";"61";"миролюбивый";"733";"335";"63";"30"
"1461582002.19365";"около 2 тысяч";"61";"миролюбивый";"733";"201";"63";"30"
"1461583202.42183";"около 2 тысяч";"61";"миролюбивый";"733";"72";"63";"31"
"1461584402.69329";"около 2 тысяч";"61";"миролюбивый";"733";"22";"63";"32"
"1461585602.97026";"около 2 тысяч";"61";"миролюбивый";"733";"308";"63";"33"
"1461586802.15801";"около 17 сотен";"61";"миролюбивый";"733";"340";"63";"33"
"1461588002.29162";"около 20 тысяч";"61";"миролюбивый";"734";"171";"64";"33"
"1461589202.60273";"около 20 тысяч";"61";"миролюбивый";"734";"32";"64";"34"
"1461590402.85726";"около 20 тысяч";"61";"миролюбивый";"734";"21";"64";"35"
"1461591601.98396";"около 20 тысяч";"61";"миролюбивый";"734";"17";"64";"36"
"1461592802.37201";"около 20 тысяч";"61";"миролюбивый";"734";"83";"64";"36"
"1461594002.6518";"около 20 тысяч";"61";"миролюбивый";"734";"340";"64";"36"
"1461595202.06802";"около 20 тысяч";"61";"миролюбивый";"734";"293";"64";"36"
"1461596402.38808";"около 20 тысяч";"61";"миролюбивый";"734";"291";"64";"36"
"1461597602.86823";"около 20 тысяч";"61";"миролюбивый";"734";"32";"64";"37"
"1461598802.23114";"около 20 тысяч";"61";"миролюбивый";"734";"266";"64";"37"
"1461600002.50445";"около 24 тысяч";"61";"миролюбивый";"734";"340";"64";"37"
"1461601202.82266";"около 20 тысяч";"61";"миролюбивый";"734";"340";"64";"37"
"1461602402.67596";"около 18 тысяч";"61";"миролюбивый";"734";"237";"64";"37"
"1461603602.87422";"около 18 тысяч";"61";"миролюбивый";"734";"39";"64";"37"
"1461604802.12985";"около 19 тысяч";"61";"миролюбивый";"734";"107";"64";"37"
"1461606002.29385";"около 19 тысяч";"61";"миролюбивый";"734";"340";"64";"37"
"1461607202.40589";"около 26 тысяч";"61";"миролюбивый";"734";"217";"64";"37"
"1461608402.5493";"около 33 тысяч";"61";"добродушный";"735";"195";"65";"38"
"1461609602.72784";"около 33 тысяч";"61";"добродушный";"735";"49";"65";"38"
"1461610802.95046";"около 33 тысяч";"61";"добродушный";"735";"83";"65";"38"
"1461612002.11191";"около 33 тысяч";"61";"добродушный";"735";"30";"65";"39"
"1461613202.17478";"около 33 тысяч";"61";"добродушный";"735";"30";"65";"40"
"1461614402.34511";"около 33 тысяч";"61";"добродушный";"735";"36";"65";"41"
"1461615602.46673";"около 33 тысяч";"61";"добродушный";"735";"15";"65";"42"
"1461616802.83556";"около 33 тысяч";"61";"добродушный";"735";"193";"65";"42"
"1461618002.81974";"около 33 тысяч";"61";"добродушный";"735";"340";"65";"42"
