"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1424282402.45269";"около 10 тысяч";"105";"абсолютное добро!";"1000";"295";"40";"34"
"1424283602.09363";"около 10 тысяч";"105";"абсолютное добро!";"1000";"209";"40";"38"
"1424284801.39843";"около 10 тысяч";"105";"абсолютное добро!";"1000";"140";"40";"43"
"1424286001.84369";"около 10 тысяч";"105";"абсолютное добро!";"1000";"52";"40";"46"
"1424287202.10927";"около 10 тысяч";"105";"абсолютное добро!";"1000";"402";"40";"49"
"1424288401.43604";"около 10 тысяч";"105";"абсолютное добро!";"1000";"306";"40";"53"
"1424289601.75708";"около 10 тысяч";"105";"абсолютное добро!";"1000";"228";"40";"52"
"1424290802.05587";"около 10 тысяч";"105";"абсолютное добро!";"1000";"155";"40";"55"
"1424292001.36163";"около 10 тысяч";"105";"абсолютное добро!";"1000";"87";"40";"58"
"1424293201.66012";"около 10 тысяч";"105";"абсолютное добро!";"1000";"516";"40";"58"
"1424294401.95695";"около 12 тысяч";"105";"абсолютное добро!";"1000";"516";"40";"58"
"1424295602.23697";"около 13 тысяч";"105";"абсолютное добро!";"1000";"516";"40";"58"
"1424296801.66027";"около 3 тысяч";"105";"абсолютное добро!";"1000";"496";"40";"59"
"1424298001.9483";"около 3 тысяч";"105";"абсолютное добро!";"1000";"209";"40";"60"
"1424299202.24817";"около 3 тысяч";"105";"абсолютное добро!";"1000";"141";"40";"65"
"1424300401.53021";"около 3 тысяч";"105";"абсолютное добро!";"1000";"153";"40";"68"
"1424301601.81503";"около 3 тысяч";"105";"абсолютное добро!";"1000";"51";"40";"72"
"1424304001.34218";"около 3 тысяч";"105";"абсолютное добро!";"1000";"41";"40";"78"
"1424305201.66272";"около 4 тысяч";"105";"абсолютное добро!";"1000";"19";"40";"84"
"1424306401.9972";"около 4 тысяч";"105";"абсолютное добро!";"1000";"56";"40";"88"
"1424307601.29313";"около 4 тысяч";"105";"абсолютное добро!";"1000";"15";"40";"92"
"1424308803.12219";"около 4 тысяч";"105";"абсолютное добро!";"1000";"173";"40";"92"
"1424310001.42601";"около 4 тысяч";"105";"абсолютное добро!";"1000";"336";"40";"92"
"1424311201.71921";"около 4 тысяч";"105";"абсолютное добро!";"1000";"505";"40";"92"
"1424312402.14479";"около 6 тысяч";"105";"абсолютное добро!";"1000";"516";"40";"92"
"1424313601.47178";"около 4 тысяч";"105";"абсолютное добро!";"1000";"498";"40";"92"
"1424314801.82294";"около 4 тысяч";"105";"абсолютное добро";"1000";"375";"40";"96"
"1424316002.27419";"около 4 тысяч";"105";"абсолютное добро";"1000";"250";"40";"99"
"1424317201.58514";"около 4 тысяч";"105";"абсолютное добро";"1000";"204";"40";"100"
"1424318401.88967";"около 3 тысяч";"105";"абсолютное добро";"1000";"204";"40";"100"
"1424319602.20706";"около 17 сотен";"105";"абсолютное добро";"1000";"159";"40";"4"
"1424320801.53186";"около 19 сотен";"105";"абсолютное добро";"1000";"171";"40";"7"
"1424322002.13237";"около 2 тысяч";"105";"абсолютное добро";"1000";"461";"40";"9"
"1424323201.88997";"около 2 тысяч";"105";"абсолютное добро";"1000";"334";"40";"14"
"1424324402.19264";"около 2 тысяч";"105";"абсолютное добро";"1000";"239";"40";"18"
"1424325601.64855";"около 2 тысяч";"105";"абсолютное добро";"1000";"150";"40";"26"
"1424326801.98515";"около 2 тысяч";"105";"абсолютное добро";"1000";"94";"40";"31"
"1424328002.27583";"около 3 тысяч";"105";"абсолютное добро";"1000";"67";"40";"42"
"1424329201.71271";"около 4 тысяч";"105";"абсолютное добро!";"1000";"424";"40";"47"
"1424330401.60402";"около 4 тысяч";"105";"абсолютное добро!";"1000";"262";"40";"51"
"1424331602.64284";"около 4 тысяч";"105";"абсолютное добро!";"1000";"428";"40";"58"
"1424332802.9717";"около 6 тысяч";"105";"абсолютное добро!";"1000";"428";"40";"59"
"1424334001.54804";"около 7 тысяч";"105";"абсолютное добро!";"1000";"418";"40";"62"
"1424335201.84423";"около 7 тысяч";"105";"абсолютное добро!";"1000";"344";"40";"67"
"1424336402.30252";"около 7 тысяч";"105";"абсолютное добро";"1000";"285";"40";"75"
"1424337601.81211";"около 7 тысяч";"105";"абсолютное добро";"1000";"414";"40";"80"
"1424338802.10351";"около 7 тысяч";"105";"абсолютное добро";"1000";"328";"40";"84"
"1424340001.53945";"около 7 тысяч";"105";"абсолютное добро";"1000";"417";"40";"93"
"1424341202.17594";"около 7 тысяч";"105";"абсолютное добро";"1000";"332";"40";"98"
"1424342401.47695";"около 7 тысяч";"105";"абсолютное добро";"1000";"304";"40";"100"
"1424343601.98535";"около 9 тысяч";"105";"абсолютное добро";"1000";"304";"40";"100"
"1424344801.46971";"около 9 тысяч";"105";"абсолютное добро";"1000";"304";"40";"100"
"1424346001.75585";"около 7 тысяч";"105";"абсолютное добро";"1000";"304";"40";"3"
"1424347202.21016";"около 6 тысяч";"105";"абсолютное добро";"1000";"304";"40";"10"
"1424348402.31439";"около 6 тысяч";"105";"абсолютное добро";"1000";"304";"40";"17"
"1424349601.59887";"около 7 тысяч";"105";"абсолютное добро!";"1000";"513";"40";"25"
"1424350802.07577";"около 7 тысяч";"105";"абсолютное добро!";"1000";"516";"40";"31"
"1424352001.99497";"около 7 тысяч";"105";"абсолютное добро!";"1000";"492";"40";"39"
"1424353201.29784";"около 7 тысяч";"105";"абсолютное добро!";"1000";"492";"40";"46"
"1424354401.75575";"около 6 тысяч";"105";"абсолютное добро!";"1000";"494";"40";"53"
"1424355601.8778";"около 6 тысяч";"105";"абсолютное добро!";"1000";"494";"40";"60"
"1424356802.17666";"около 6 тысяч";"105";"абсолютное добро!";"1000";"442";"40";"65"
"1424358001.63716";"около 7 тысяч";"105";"абсолютное добро";"1000";"280";"40";"68"
"1424359201.68875";"около 7 тысяч";"105";"абсолютное добро";"1000";"146";"40";"69"
"1424360401.97913";"около 7 тысяч";"105";"абсолютное добро";"1000";"372";"40";"71"
"1424361602.43935";"около 7 тысяч";"105";"абсолютное добро";"1000";"178";"40";"73"
"1424362802.25535";"около 7 тысяч";"105";"абсолютное добро";"1000";"105";"40";"77"
"1424364001.56663";"около 7 тысяч";"105";"абсолютное добро!";"1000";"346";"40";"81"
"1424365202.01051";"около 7 тысяч";"105";"абсолютное добро!";"1000";"199";"41";"84"
"1424366402.16197";"около 7 тысяч";"105";"абсолютное добро!";"1000";"106";"41";"87"
"1424367601.44693";"около 7 тысяч";"105";"абсолютное добро!";"1000";"66";"41";"89"
"1424368801.9176";"около 7 тысяч";"105";"абсолютное добро!";"1000";"141";"41";"93"
"1424370001.57544";"около 7 тысяч";"105";"абсолютное добро!";"1000";"231";"41";"97"
"1424371201.88401";"около 8 тысяч";"105";"абсолютное добро!";"1000";"248";"41";"100"
"1424372402.36902";"около 10 тысяч";"105";"абсолютное добро!";"1000";"300";"41";"100"
"1424373601.9976";"около 11 тысяч";"105";"абсолютное добро!";"1000";"300";"41";"100"
"1424374801.2903";"около 11 тысяч";"105";"абсолютное добро!";"1000";"214";"41";"2"
"1424376001.59456";"около 11 тысяч";"105";"абсолютное добро!";"1000";"423";"41";"6"
"1424377201.88512";"около 11 тысяч";"105";"абсолютное добро!";"1000";"298";"41";"8"
"1424378402.17576";"около 11 тысяч";"105";"абсолютное добро!";"1000";"176";"41";"11"
"1424379601.46722";"около 11 тысяч";"105";"абсолютное добро!";"1000";"516";"41";"15"
"1424380801.75248";"около 13 тысяч";"105";"абсолютное добро!";"1000";"157";"41";"15"
"1424382002.04191";"около 13 тысяч";"105";"абсолютное добро!";"1000";"399";"41";"15"
"1424383201.33179";"около 4 тысяч";"105";"абсолютное добро!";"1000";"516";"41";"15"
"1424384401.62436";"около 4 тысяч";"105";"абсолютное добро!";"1000";"479";"41";"20"
"1424385601.90814";"около 4 тысяч";"105";"абсолютное добро!";"1000";"382";"41";"23"
"1424386802.32679";"около 4 тысяч";"105";"абсолютное добро!";"1000";"304";"41";"28"
"1424388001.61531";"около 4 тысяч";"105";"абсолютное добро!";"1000";"70";"41";"28"
"1424389201.89364";"около 4 тысяч";"105";"абсолютное добро!";"1000";"148";"41";"31"
"1424390402.18968";"около 5 тысяч";"105";"абсолютное добро!";"1000";"82";"41";"36"
"1424391601.47402";"около 5 тысяч";"105";"абсолютное добро!";"1000";"114";"41";"39"
"1424392801.75065";"около 5 тысяч";"105";"абсолютное добро!";"1000";"189";"41";"43"
"1424394002.05384";"около 5 тысяч";"105";"абсолютное добро!";"1000";"97";"41";"46"
"1424395201.347";"около 5 тысяч";"105";"абсолютное добро!";"1000";"89";"41";"47"
"1424396401.63501";"около 5 тысяч";"105";"абсолютное добро!";"1000";"38";"41";"50"
"1424397601.92443";"около 5 тысяч";"105";"абсолютное добро!";"1000";"29";"41";"54"
"1424398807.17465";"около 5 тысяч";"105";"абсолютное добро!";"1000";"29";"41";"58"
"1424400001.51231";"около 5 тысяч";"105";"абсолютное добро!";"1000";"39";"41";"63"
"1424401201.79799";"около 5 тысяч";"105";"абсолютное добро";"1000";"204";"41";"67"
"1424402402.86742";"около 5 тысяч";"105";"абсолютное добро";"1000";"516";"41";"67"
"1424403602.15643";"около 7 тысяч";"105";"абсолютное добро";"1000";"516";"41";"67"
"1424404801.45507";"около 7 тысяч";"105";"абсолютное добро";"1000";"516";"41";"67"
"1424406001.75673";"около 4 тысяч";"105";"абсолютное добро";"1000";"397";"41";"68"
"1424407202.16575";"около 4 тысяч";"105";"абсолютное добро";"1000";"474";"41";"72"
"1424408401.62068";"около 4 тысяч";"105";"абсолютное добро";"1000";"366";"41";"77"
"1424409601.72536";"около 4 тысяч";"105";"абсолютное добро";"1000";"259";"41";"80"
"1424410802.0241";"около 4 тысяч";"105";"абсолютное добро";"1000";"100";"41";"84"
