"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1425560401.65092";"около тысячи";"34";"агрессивный";"830";"72";"33";"62"
"1425561602.21983";"около 15 сотен";"34";"агрессивный";"830";"29";"33";"64"
"1425562801.61438";"около 16 сотен";"34";"агрессивный";"830";"35";"34";"79"
"1425564002.07685";"около 17 сотен";"34";"агрессивный";"830";"71";"34";"80"
"1425565201.18953";"около 17 сотен";"34";"агрессивный";"830";"24";"34";"83"
"1425566401.48624";"около 18 сотен";"34";"агрессивный";"830";"20";"34";"86"
"1425567601.94052";"около 19 сотен";"34";"агрессивный";"830";"70";"34";"87"
"1425568801.33786";"около 2 тысяч";"34";"агрессивный";"830";"232";"34";"87"
"1425570001.62083";"около 3 сотен";"34";"агрессивный";"831";"232";"34";"87"
"1425571202.09907";"около 4 сотен";"34";"агрессивный";"831";"146";"34";"89"
"1425572401.93461";"около 6 сотен";"34";"агрессивный";"831";"45";"35";"91"
"1425573601.22675";"около 6 сотен";"34";"агрессивный";"831";"23";"35";"93"
"1425574801.64339";"около 6 сотен";"34";"агрессивный";"831";"41";"35";"97"
"1425576002.12817";"около 5 сотен";"34";"агрессивный";"831";"113";"35";"98"
"1425577201.40941";"около 2 сотен";"34";"агрессивный";"831";"195";"35";"98"
"1425578401.89547";"около 3 тысяч";"34";"агрессивный";"831";"147";"37";"100"
"1425579602.06507";"около тысячи";"34";"агрессивный";"831";"142";"37";"100"
"1425580801.5457";"около 7 сотен";"34";"агрессивный";"831";"142";"37";"100"
"1425582001.9408";"около 7 сотен";"34";"агрессивный";"831";"55";"37";"1"
"1425583201.9058";"около 7 сотен";"34";"агрессивный";"831";"180";"38";"1"
"1425584401.20211";"около 8 сотен";"34";"агрессивный";"831";"112";"38";"3"
"1425585601.4984";"около 8 сотен";"34";"агрессивный";"831";"93";"38";"22"
"1425586801.79657";"около 8 сотен";"34";"агрессивный";"831";"180";"38";"23"
"1425588002.10564";"около тысячи";"34";"агрессивный";"831";"46";"38";"32"
"1425589201.41258";"около тысячи";"34";"агрессивный";"831";"153";"38";"33"
"1425590401.70144";"около тысячи";"34";"агрессивный";"831";"232";"38";"33"
"1425591601.98568";"около 7 сотен";"34";"агрессивный";"831";"227";"38";"33"
"1425592801.28001";"около 8 сотен";"34";"агрессивный";"831";"146";"39";"36"
"1425594001.55821";"около 9 сотен";"34";"агрессивный";"831";"75";"39";"39"
"1425595201.84116";"около тысячи";"34";"агрессивный";"831";"43";"39";"41"
"1425596402.11767";"около тысячи";"34";"агрессивный";"831";"26";"39";"44"
"1425597601.42647";"около тысячи";"34";"агрессивный";"831";"15";"39";"46"
"1425598801.71695";"около тысячи";"34";"агрессивный";"831";"33";"40";"49"
"1425600001.99595";"около тысячи";"34";"агрессивный";"831";"33";"40";"52"
"1425601201.28548";"около тысячи";"34";"агрессивный";"831";"232";"40";"52"
"1425602401.5629";"около тысячи";"34";"агрессивный";"831";"163";"40";"55"
"1425603601.84194";"около 15 сотен";"34";"агрессивный";"831";"19";"40";"57"
"1425604802.12777";"около 16 сотен";"34";"агрессивный";"831";"43";"40";"59"
"1425606001.41591";"около 17 сотен";"34";"агрессивный";"831";"25";"40";"62"
"1425607201.68733";"около тысячи";"34";"агрессивный";"831";"146";"40";"62"
"1425608401.97724";"около 19 сотен";"34";"агрессивный";"831";"232";"40";"62"
"1425609601.25821";"около тысячи";"34";"агрессивный";"831";"232";"40";"62"
"1425610801.54817";"около тысячи";"34";"агрессивный";"831";"97";"41";"65"
"1425612001.85368";"около тысячи";"34";"агрессивный";"831";"86";"41";"69"
"1425613202.14365";"около 16 сотен";"34";"агрессивный";"831";"38";"41";"71"
"1425614401.42233";"около 16 сотен";"34";"агрессивный";"831";"20";"41";"72"
"1425615601.71173";"около 17 сотен";"34";"агрессивный";"831";"23";"42";"76"
"1425616802.03504";"около 17 сотен";"34";"агрессивный";"831";"35";"42";"79"
"1425618001.51656";"около 18 сотен";"34";"агрессивный";"831";"31";"42";"83"
"1425619201.6764";"около 2 тысяч";"34";"агрессивный";"831";"19";"42";"83"
"1425620401.95422";"около 2 тысяч";"34";"агрессивный";"831";"232";"42";"83"
"1425621601.40079";"около 6 десятков";"34";"агрессивный";"832";"207";"42";"83"
"1425622802.07801";"около 6 десятков";"34";"агрессивный";"832";"207";"42";"84"
"1425624001.35952";"около сотни";"34";"агрессивный";"832";"104";"42";"86"
"1425625201.82945";"около 3 сотен";"34";"агрессивный";"832";"67";"42";"89"
"1425626401.87732";"около 4 сотен";"34";"агрессивный";"832";"82";"43";"91"
"1425627602.16338";"около тысячи";"34";"агрессивный";"832";"53";"43";"92"
"1425628801.57908";"около тысячи";"34";"агрессивный";"832";"24";"43";"95"
"1425630002.12521";"около тысячи";"34";"агрессивный";"832";"36";"43";"87"
"1425631201.43859";"ни одного";"34";"агрессивный";"832";"212";"43";"89"
"1425632401.92609";"около сотни";"34";"агрессивный";"832";"90";"43";"91"
"1425633601.3215";"около 3 сотен";"34";"агрессивный";"832";"31";"44";"93"
"1425634801.6327";"около 3 сотен";"34";"агрессивный";"832";"35";"44";"95"
"1425636002.05395";"около 3 сотен";"34";"агрессивный";"832";"19";"44";"97"
"1425637202.08085";"около тысячи";"34";"агрессивный";"832";"232";"44";"97"
"1425638401.36654";"около 5 сотен";"34";"агрессивный";"832";"232";"44";"97"
"1425639601.78915";"около 4 сотен";"34";"агрессивный";"833";"186";"44";"100"
"1425640804.1778";"около тысячи";"34";"агрессивный";"833";"186";"44";"100"
"1425642002.05573";"около 7 сотен";"34";"агрессивный";"833";"186";"44";"100"
"1425643201.48471";"около 7 сотен";"34";"агрессивный";"833";"105";"45";"6"
"1425644401.33937";"около тысячи";"34";"агрессивный";"833";"45";"45";"9"
"1425645601.62706";"около 5 сотен";"34";"агрессивный";"833";"181";"45";"10"
"1425646802.0523";"около 5 сотен";"34";"агрессивный";"833";"162";"45";"12"
"1425648001.88136";"около 6 сотен";"34";"агрессивный";"833";"26";"45";"16"
"1425649202.16249";"около 6 сотен";"34";"агрессивный";"833";"214";"45";"16"
"1425650401.59055";"около 8 сотен";"34";"агрессивный";"833";"114";"46";"18"
"1425651601.36421";"около 9 сотен";"34";"агрессивный";"833";"38";"46";"23"
"1425652801.64441";"около 9 сотен";"34";"агрессивный";"833";"14";"46";"24"
"1425654002.14766";"около тысячи";"34";"агрессивный";"834";"207";"46";"24"
"1425655201.26503";"около тысячи";"34";"агрессивный";"834";"232";"46";"24"
"1425656401.56719";"около тысячи";"34";"агрессивный";"834";"159";"46";"28"
"1425657601.98407";"около 15 сотен";"34";"агрессивный";"834";"65";"46";"33"
"1425658801.6556";"около 3 тысяч";"34";"агрессивный";"834";"232";"46";"35"
"1425660001.9398";"около 9 сотен";"34";"агрессивный";"834";"232";"46";"35"
"1425661201.36944";"около 5 сотен";"34";"агрессивный";"834";"164";"47";"39"
"1425662402.00791";"около 6 сотен";"34";"агрессивный";"834";"76";"47";"46"
"1425663601.29587";"около 6 сотен";"34";"агрессивный";"834";"51";"47";"49"
"1425664801.73889";"около 8 сотен";"34";"агрессивный";"834";"29";"47";"54"
"1425666001.46732";"около 8 сотен";"34";"агрессивный";"834";"24";"47";"61"
"1425667201.75591";"около 8 сотен";"34";"агрессивный";"834";"183";"47";"62"
"1425668402.1943";"около 3 тысяч";"34";"агрессивный";"834";"232";"47";"62"
"1425669601.85973";"около тысячи";"34";"агрессивный";"834";"191";"47";"74"
"1425670802.15272";"около тысячи";"34";"агрессивный";"834";"61";"48";"78"
"1425672001.44258";"около 15 сотен";"34";"агрессивный";"834";"41";"48";"81"
"1425673201.77554";"около 16 сотен";"34";"агрессивный";"834";"110";"48";"87"
"1425674402.09999";"около 17 сотен";"34";"агрессивный";"834";"224";"48";"88"
"1425675601.3893";"около 2 тысяч";"34";"агрессивный";"834";"232";"48";"88"
"1425676801.68126";"около тысячи";"34";"агрессивный";"834";"144";"48";"90"
"1425678001.9637";"около тысячи";"34";"агрессивный";"834";"62";"49";"95"
"1425679201.25796";"около 4 тысяч";"34";"агрессивный";"834";"58";"50";"100"
"1425680401.55055";"около 7 тысяч";"34";"агрессивный";"834";"58";"50";"100"
"1425681601.83073";"около 6 тысяч";"34";"агрессивный";"834";"232";"50";"0"
"1425682802.14837";"около 6 тысяч";"34";"агрессивный";"834";"121";"50";"1"
"1425684001.42743";"около 7 тысяч";"34";"агрессивный";"834";"58";"50";"2"
"1425685201.71197";"около 7 тысяч";"34";"агрессивный";"834";"11";"50";"3"
"1425686401.99175";"около 7 тысяч";"34";"агрессивный";"834";"213";"50";"3"
"1425687601.27512";"около 7 сотен";"34";"агрессивный";"835";"232";"50";"3"
"1425688801.58897";"около 6 сотен";"34";"агрессивный";"835";"174";"50";"3"
"1425690001.9287";"около 8 сотен";"34";"агрессивный";"835";"105";"51";"4"
"1425691201.21888";"около 8 сотен";"34";"агрессивный";"835";"91";"51";"4"
"1425692401.49386";"около 8 сотен";"34";"агрессивный";"835";"91";"51";"4"
"1425693601.77208";"около 8 сотен";"34";"агрессивный";"835";"91";"51";"4"
"1425694802.05653";"около 8 сотен";"34";"агрессивный";"835";"91";"51";"4"
"1425696001.34361";"около 8 сотен";"34";"агрессивный";"835";"91";"51";"4"
"1425697201.62007";"около 6 сотен";"34";"агрессивный";"835";"25";"51";"10"
"1425698401.90444";"около 9 сотен";"34";"агрессивный";"835";"30";"52";"10"
"1425699601.19276";"около тысячи";"34";"агрессивный";"835";"26";"52";"11"
"1425700801.4671";"около тысячи";"34";"агрессивный";"835";"8";"52";"12"
"1425702001.76065";"около 17 сотен";"34";"агрессивный";"835";"27";"52";"13"
"1425703202.10479";"около 2 тысяч";"34";"агрессивный";"835";"45";"52";"14"
"1425704401.5198";"около 2 тысяч";"34";"агрессивный";"835";"118";"52";"15"
"1425705602.04192";"около 3 тысяч";"34";"агрессивный";"835";"232";"52";"15"
"1425706801.33695";"около тысячи";"34";"агрессивный";"835";"232";"52";"15"
"1425708001.78415";"около тысячи";"34";"агрессивный";"835";"142";"52";"16"
"1425709201.27237";"около тысячи";"34";"агрессивный";"835";"138";"53";"16"
"1425710406.34899";"около тысячи";"34";"агрессивный";"835";"30";"53";"18"
"1425711601.56869";"около тысячи";"34";"агрессивный";"835";"31";"53";"19"
